code,label,domain,layer,reason,excluded_edge_count
e_v2x_mpi_4C,e_v2x_mpi_4C,unknown,-1,upper_hierarchy_layer,0
e_v2xcl_rol_5C,e_v2xcl_rol_5C,unknown,-1,upper_hierarchy_layer,0
e_v2xeg_eqprotec_5C,e_v2xeg_eqprotec_5C,unknown,-1,upper_hierarchy_layer,0
eofcari999,External Trade Output (All Population),Environment,4,generic_population_aggregate,280
exp,exp,unknown,-1,upper_hierarchy_layer,0
extensive,extensive,unknown,-1,upper_hierarchy_layer,0
fao_lucrop,fao_lucrop,unknown,-1,upper_hierarchy_layer,0
fine_1,Male Survival Rates,Health,3,non_indicator_hierarchy_node,0
fine_100,Gender Political Equality,Security,3,non_indicator_hierarchy_node,0
fine_101,Violence Prevention Systems,Security,3,non_indicator_hierarchy_node,0
fine_102,Violence Prevention & Safety,Security,3,non_indicator_hierarchy_node,0
fine_103,Workplace Safety Standards,Security,3,non_indicator_hierarchy_node,0
fine_104,Federal Safety Services Spending,Security,3,non_indicator_hierarchy_node,0
fine_105,Government Safety Operations,Security,3,non_indicator_hierarchy_node,0
fine_106,Government Safety Spending,Security,3,non_indicator_hierarchy_node,0
fine_107,Democratic Freedoms & Assembly,Governance,3,non_indicator_hierarchy_node,0
fine_108,Civil Liberties Protection,Governance,3,non_indicator_hierarchy_node,0
fine_109,Civil Society Autonomy,Governance,3,non_indicator_hierarchy_node,0
fine_11,HIV Treatment & Prevention,Health,3,non_indicator_hierarchy_node,0
fine_110,Civil Society Freedom,Governance,3,non_indicator_hierarchy_node,0
fine_111,Political Repression & Dissent,Governance,3,non_indicator_hierarchy_node,0
fine_112,Media Opposition & Criticism,Governance,3,non_indicator_hierarchy_node,0
fine_113,Media Bias & Neutrality,Governance,3,non_indicator_hierarchy_node,0
fine_114,Social Media Regulation,Governance,3,non_indicator_hierarchy_node,0
fine_115,Social Media Regulation,Governance,3,non_indicator_hierarchy_node,0
fine_116,Social Media Political Environment,Governance,3,non_indicator_hierarchy_node,0
fine_117,Local Electoral Integrity,Governance,3,non_indicator_hierarchy_node,0
fine_118,Electoral Integrity & Peace,Governance,3,non_indicator_hierarchy_node,0
fine_119,Political Party Organization,Governance,3,non_indicator_hierarchy_node,0
fine_12,Population Dynamics & Structure,Health,3,non_indicator_hierarchy_node,0
fine_120,Political Party Classification,Governance,3,non_indicator_hierarchy_node,0
fine_121,Political Regime Transitions,Governance,3,non_indicator_hierarchy_node,0
fine_122,Judicial Independence & Accountability,Governance,3,non_indicator_hierarchy_node,0
fine_123,Democratic Deliberation Quality,Governance,3,non_indicator_hierarchy_node,0
fine_124,Political Group Dynamics,Governance,3,non_indicator_hierarchy_node,0
fine_125,Legislative Transparency & Accountability,Governance,3,non_indicator_hierarchy_node,0
fine_126,Executive Corruption & Bribery,Governance,3,non_indicator_hierarchy_node,0
fine_127,Inclusive Democracy & Representation,Governance,3,non_indicator_hierarchy_node,0
fine_128,Electoral Fairness & Participation,Governance,3,non_indicator_hierarchy_node,0
fine_129,Liberal Democratic Institutions,Governance,3,non_indicator_hierarchy_node,0
fine_13,Health Investment & Longevity,Health,3,non_indicator_hierarchy_node,0
fine_130,Local Democratic Deliberation,Governance,3,non_indicator_hierarchy_node,0
fine_131,Digital Connectivity & Migration,Development,3,non_indicator_hierarchy_node,0
fine_132,Energy Production & Emissions,Development,3,non_indicator_hierarchy_node,0
fine_133,Global Trade Connectivity,Development,3,non_indicator_hierarchy_node,0
fine_134,Economic Output & Production,Development,3,non_indicator_hierarchy_node,0
fine_135,Foreign Exchange & Trade Balance,Development,3,non_indicator_hierarchy_node,0
fine_136,Per Capita Defense Spending,Development,3,non_indicator_hierarchy_node,0
fine_137,Comprehensive Wealth Accumulation,Development,3,non_indicator_hierarchy_node,0
fine_138,Price Stability & Inflation,Development,3,non_indicator_hierarchy_node,0
fine_139,Average Income Levels,Development,3,non_indicator_hierarchy_node,0
fine_14,Early Childhood Female Population,Health,3,non_indicator_hierarchy_node,0
fine_140,Foreign Investment Flows,Development,3,non_indicator_hierarchy_node,0
fine_141,Financial Governance Systems,Development,3,non_indicator_hierarchy_node,0
fine_142,Government Resources & Legitimacy,Development,3,non_indicator_hierarchy_node,0
fine_143,Electoral Integrity & Competition,Development,3,non_indicator_hierarchy_node,0
fine_144,Financial Access & Business Development,Development,3,non_indicator_hierarchy_node,0
fine_145,Adult Average Wealth,Development,3,non_indicator_hierarchy_node,0
fine_146,Social Wealth Distribution,Development,3,non_indicator_hierarchy_node,0
fine_147,Average Income Distribution,Development,3,non_indicator_hierarchy_node,0
fine_148,Government Wealth Distribution,Development,3,non_indicator_hierarchy_node,0
fine_149,Average Wealth Distribution,Development,3,non_indicator_hierarchy_node,0
fine_15,Early Male Childhood Population,Health,3,non_indicator_hierarchy_node,0
fine_150,Market Consumption Levels,Development,3,non_indicator_hierarchy_node,0
fine_151,Market Integration Networks,Development,3,non_indicator_hierarchy_node,0
fine_152,Market Size & Coverage,Development,3,non_indicator_hierarchy_node,0
fine_153,Foreign Investment Flows,Economic,3,non_indicator_hierarchy_node,0
fine_154,Trade-Driven Service Economy,Economic,3,non_indicator_hierarchy_node,0
fine_155,Personal Remittances Flow,Economic,3,non_indicator_hierarchy_node,0
fine_156,Merchandise Trade Patterns,Economic,3,non_indicator_hierarchy_node,0
fine_157,Women's Economic Empowerment,Economic,3,non_indicator_hierarchy_node,0
fine_158,Self Employment Rates,Economic,3,non_indicator_hierarchy_node,0
fine_159,Gender Equity Policies,Economic,3,non_indicator_hierarchy_node,0
fine_16,Young Adult Males,Health,3,non_indicator_hierarchy_node,0
fine_160,Human Capital Monetary Value,Economic,3,non_indicator_hierarchy_node,0
fine_161,Self-Employment & Labor Income,Economic,3,non_indicator_hierarchy_node,0
fine_162,Retirement Income Security,Economic,3,non_indicator_hierarchy_node,0
fine_163,Economic Productivity & Earnings,Economic,3,non_indicator_hierarchy_node,0
fine_164,Private Income Trends,Economic,3,non_indicator_hierarchy_node,0
fine_165,Electoral Democracy & Participation,Economic,3,non_indicator_hierarchy_node,0
fine_166,Executive Corruption Control,Economic,3,non_indicator_hierarchy_node,0
fine_167,Executive Corruption & Theft,Economic,3,non_indicator_hierarchy_node,0
fine_168,Political Participation & Inclusion,Economic,3,non_indicator_hierarchy_node,0
fine_169,Skills Training Program Quality,Economic,3,non_indicator_hierarchy_node,0
fine_17,Young Male Population,Health,3,non_indicator_hierarchy_node,0
fine_170,Professional Skills Training,Economic,3,non_indicator_hierarchy_node,0
fine_171,Workforce Skills Alignment,Economic,3,non_indicator_hierarchy_node,0
fine_172,Skills Training Programs,Economic,3,non_indicator_hierarchy_node,0
fine_173,Capital Asset Valuation,Environment,3,non_indicator_hierarchy_node,0
fine_174,Energy Sector Emissions,Environment,3,non_indicator_hierarchy_node,0
fine_175,Renewable Natural Capital,Environment,3,non_indicator_hierarchy_node,0
fine_176,Economic Consumption & Resource Depletion,Environment,3,non_indicator_hierarchy_node,0
fine_177,Energy Production & Consumption,Environment,3,non_indicator_hierarchy_node,0
fine_178,Adaptive Capacity & Resilience,Environment,3,non_indicator_hierarchy_node,0
fine_179,Resource Management & Health,Environment,3,non_indicator_hierarchy_node,0
fine_18,Rural Population Distribution,Health,3,non_indicator_hierarchy_node,0
fine_180,Water Management Efficiency,Environment,3,non_indicator_hierarchy_node,0
fine_181,Educational Development & Centralization,Environment,3,non_indicator_hierarchy_node,0
fine_182,Agricultural Water Management,Environment,3,non_indicator_hierarchy_node,0
fine_183,Education-Based Labor Participation,Environment,3,non_indicator_hierarchy_node,0
fine_184,Employment Quality & Security,Environment,3,non_indicator_hierarchy_node,0
fine_185,Population Growth & Demographics,Environment,3,non_indicator_hierarchy_node,0
fine_186,Gender Employment Ratios,Environment,3,non_indicator_hierarchy_node,0
fine_187,Employment Sector Distribution,Environment,3,non_indicator_hierarchy_node,0
fine_188,Middle Income Environmental Markets,Environment,3,non_indicator_hierarchy_node,0
fine_189,Market Social Outcomes,Environment,3,non_indicator_hierarchy_node,0
fine_19,Total Population Size,Health,3,non_indicator_hierarchy_node,0
fine_190,Market-Driven Investment Flows,Environment,3,non_indicator_hierarchy_node,0
fine_191,Environmental Output Performance,Environment,3,non_indicator_hierarchy_node,0
fine_192,Market Industry Development,Environment,3,non_indicator_hierarchy_node,0
fine_193,Environmental Quality Monitoring,Environment,3,non_indicator_hierarchy_node,0
fine_194,Environmental Monitoring & Assessment,Environment,3,non_indicator_hierarchy_node,0
fine_195,Environmental Monitoring & Assessment,Environment,3,non_indicator_hierarchy_node,0
fine_196,Environmental Monitoring & Assessment,Environment,3,non_indicator_hierarchy_node,0
fine_2,Gender Age Distribution,Health,3,non_indicator_hierarchy_node,0
fine_20,Population Size Metrics,Health,3,non_indicator_hierarchy_node,0
fine_21,Household Population Size,Health,3,non_indicator_hierarchy_node,0
fine_22,Individual Population Size,Health,3,non_indicator_hierarchy_node,0
fine_23,Educational Equity & Outcomes,Education,3,non_indicator_hierarchy_node,0
fine_24,Youth Literacy Equity,Education,3,non_indicator_hierarchy_node,0
fine_25,Educational Completion Levels,Education,3,non_indicator_hierarchy_node,0
fine_26,Age-Specific Population Demographics,Education,3,non_indicator_hierarchy_node,0
fine_27,Young Adult Primary Participation,Education,3,non_indicator_hierarchy_node,0
fine_28,Female Education Investment,Education,3,non_indicator_hierarchy_node,0
fine_29,Out-of-School Children,Education,3,non_indicator_hierarchy_node,0
fine_3,Age Group Demographics,Health,3,non_indicator_hierarchy_node,0
fine_30,Vocational Education Access,Education,3,non_indicator_hierarchy_node,0
fine_31,Primary and Tertiary Enrollment,Education,3,non_indicator_hierarchy_node,0
fine_32,Academic Achievement Levels,Education,3,non_indicator_hierarchy_node,0
fine_33,Educational Attainment Rates,Education,3,non_indicator_hierarchy_node,0
fine_34,Educational Equity Gaps,Education,3,non_indicator_hierarchy_node,0
fine_35,Rural Educational Completion,Education,3,non_indicator_hierarchy_node,0
fine_36,Urban Educational Achievement,Education,3,non_indicator_hierarchy_node,0
fine_37,Educational Wealth Equity,Education,3,non_indicator_hierarchy_node,0
fine_38,Educational Diversity & Displacement,Education,3,non_indicator_hierarchy_node,0
fine_39,Education Autonomy & Ideology,Education,3,non_indicator_hierarchy_node,0
fine_40,Teacher Employment & Organization,Education,3,non_indicator_hierarchy_node,0
fine_41,Female Tertiary Education Mobility,Education,3,non_indicator_hierarchy_node,0
fine_42,Freshman Student Engagement,Education,3,non_indicator_hierarchy_node,0
fine_43,Full-Time Teaching Staff,Education,3,non_indicator_hierarchy_node,0
fine_44,Teacher Outreach Programs,Education,3,non_indicator_hierarchy_node,0
fine_45,Educational Support Programs,Education,3,non_indicator_hierarchy_node,0
fine_46,Lower Secondary Teacher Qualifications,Education,3,non_indicator_hierarchy_node,0
fine_47,Teacher Gender Parity,Education,3,non_indicator_hierarchy_node,0
fine_48,Government Consumption Spending,Economic,3,non_indicator_hierarchy_node,0
fine_49,Public Investment Productivity,Economic,3,non_indicator_hierarchy_node,0
fine_5,School Support Programs,Health,3,non_indicator_hierarchy_node,0
fine_50,Productivity and Efficiency,Economic,3,non_indicator_hierarchy_node,0
fine_51,Government Consumption Expenditure,Economic,3,non_indicator_hierarchy_node,0
fine_52,Household Consumption Patterns,Economic,3,non_indicator_hierarchy_node,0
fine_53,Investment and Capital Returns,Economic,3,non_indicator_hierarchy_node,0
fine_54,Resource Efficiency & Education Access,Economic,3,non_indicator_hierarchy_node,0
fine_55,Financial Credit Access,Economic,3,non_indicator_hierarchy_node,0
fine_56,Government Spending & Media,Economic,3,non_indicator_hierarchy_node,0
fine_57,Foreign Aid Flows,Economic,3,non_indicator_hierarchy_node,0
fine_58,External Financial Flows,Economic,3,non_indicator_hierarchy_node,0
fine_59,National Income Measures,Economic,3,non_indicator_hierarchy_node,0
fine_6,Male Educational Participation,Health,3,non_indicator_hierarchy_node,0
fine_60,Refugee Displacement Burden,Economic,3,non_indicator_hierarchy_node,0
fine_61,Currency Valuation & Purchasing Power,Economic,3,non_indicator_hierarchy_node,0
fine_62,Domestic Economic Performance,Economic,3,non_indicator_hierarchy_node,0
fine_63,Merchandise Trade Composition,Economic,3,non_indicator_hierarchy_node,0
fine_64,Trade Openness Shares,Economic,3,non_indicator_hierarchy_node,0
fine_65,Personal Grooming Services,Economic,3,non_indicator_hierarchy_node,0
fine_66,Personal Grooming Services,Economic,3,non_indicator_hierarchy_node,0
fine_67,Personal Hygiene & Beauty,Economic,3,non_indicator_hierarchy_node,0
fine_68,Personal Hygiene Services,Economic,3,non_indicator_hierarchy_node,0
fine_69,Personal Grooming Services,Economic,3,non_indicator_hierarchy_node,0
fine_7,Female Educational Progression,Health,3,non_indicator_hierarchy_node,0
fine_70,Wealth Taxation & Accumulation,Economic,3,non_indicator_hierarchy_node,0
fine_71,Government Wealth Concentration,Economic,3,non_indicator_hierarchy_node,0
fine_72,Individual Wealth Accumulation,Economic,3,non_indicator_hierarchy_node,0
fine_73,Individual Enterprise Freedom,Economic,3,non_indicator_hierarchy_node,0
fine_74,Wage Policy Implementation,Economic,3,non_indicator_hierarchy_node,0
fine_75,Political Equality Assessment,Economic,3,non_indicator_hierarchy_node,0
fine_76,Political Equality Dimensions,Economic,3,non_indicator_hierarchy_node,0
fine_77,Political Power Distribution,Economic,3,non_indicator_hierarchy_node,0
fine_78,Opposition Group Representation,Economic,3,non_indicator_hierarchy_node,0
fine_79,Legal Gender Equality,Economic,3,non_indicator_hierarchy_node,0
fine_8,Post-Secondary Education Access,Health,3,non_indicator_hierarchy_node,0
fine_80,Female Educational Attainment,Economic,3,non_indicator_hierarchy_node,0
fine_81,Human Development Progress,Economic,3,non_indicator_hierarchy_node,0
fine_82,Government Revenue Collection,Economic,3,non_indicator_hierarchy_node,0
fine_83,Pre-Tax Income Levels,Economic,3,non_indicator_hierarchy_node,0
fine_84,Tax Burden Distribution,Economic,3,non_indicator_hierarchy_node,0
fine_85,Government Tax Revenue,Economic,3,non_indicator_hierarchy_node,0
fine_86,Average Pre-Tax Income,Economic,3,non_indicator_hierarchy_node,0
fine_87,Adult Income Distribution,Economic,3,non_indicator_hierarchy_node,0
fine_88,Labor Income Share,Economic,3,non_indicator_hierarchy_node,0
fine_89,Individual Income Components,Economic,3,non_indicator_hierarchy_node,0
fine_9,Maternal and Infant Mortality,Health,3,non_indicator_hierarchy_node,0
fine_90,Individual Compensation Levels,Economic,3,non_indicator_hierarchy_node,0
fine_91,Domestic Violence Legislation,Security,3,non_indicator_hierarchy_node,0
fine_92,Armed Conflict Dynamics,Security,3,non_indicator_hierarchy_node,0
fine_93,Homicide Prevention & Safety,Security,3,non_indicator_hierarchy_node,0
fine_94,Child Militarization Practices,Security,3,non_indicator_hierarchy_node,0
fine_95,Military Budget Allocation,Security,3,non_indicator_hierarchy_node,0
fine_96,Military Capacity & Arms Trade,Security,3,non_indicator_hierarchy_node,0
fine_97,Electoral Peace & Democracy,Security,3,non_indicator_hierarchy_node,0
fine_98,Political Opposition & Displacement,Security,3,non_indicator_hierarchy_node,0
fine_99,Legislative Oversight & Participation,Security,3,non_indicator_hierarchy_node,0
gain_gov,gain_gov,unknown,-1,upper_hierarchy_layer,0
gap_index,gap_index,unknown,-1,upper_hierarchy_layer,0
gol_inst,gol_inst,unknown,-1,upper_hierarchy_layer,0
gpcr_eci,gpcr_eci,unknown,-1,upper_hierarchy_layer,0
group_10,TB-HIV Coinfection Management,Health,4,hierarchy_group_id,0
group_100,Teacher Qualification Rates,Education,4,hierarchy_group_id,0
group_101,Qualified Teacher Parity,Education,4,hierarchy_group_id,0
group_102,Teacher Gender Balance,Education,4,hierarchy_group_id,0
group_103,Government Purchasing Power Parity,Economic,4,hierarchy_group_id,0
group_104,Government Spending Efficiency,Economic,4,hierarchy_group_id,0
group_105,Government Construction Spending,Economic,4,hierarchy_group_id,0
group_106,Capital Productivity & Efficiency,Economic,4,hierarchy_group_id,0
group_107,Human Capital Investment,Economic,4,hierarchy_group_id,0
group_108,Government Service Delivery,Economic,4,hierarchy_group_id,0
group_109,Purchasing Power & Income,Economic,4,hierarchy_group_id,0
group_11,HIV Clinical Outcomes,Health,4,hierarchy_group_id,0
group_110,Consumption and Savings Patterns,Economic,4,hierarchy_group_id,0
group_111,Government Household Income,Economic,4,hierarchy_group_id,0
group_112,Social Security Benefits,Economic,4,hierarchy_group_id,0
group_113,Investment Climate & Taxation,Economic,4,hierarchy_group_id,0
group_114,Capital Asset Returns,Economic,4,hierarchy_group_id,0
group_115,Capital Productivity & Efficiency,Economic,4,hierarchy_group_id,0
group_116,Individual Property Returns,Economic,4,hierarchy_group_id,0
group_117,Capital Income Taxation,Economic,4,hierarchy_group_id,0
group_118,Female Education Costs,Economic,4,hierarchy_group_id,0
group_119,Primary School Entry,Economic,4,hierarchy_group_id,0
group_12,Population Change & Migration,Health,4,hierarchy_group_id,0
group_120,National Income Levels,Economic,4,hierarchy_group_id,0
group_121,Financial Infrastructure Development,Economic,4,hierarchy_group_id,0
group_122,Private Sector Credit,Economic,4,hierarchy_group_id,0
group_123,Credit Registration & Documentation,Economic,4,hierarchy_group_id,0
group_124,Executive Power Concentration,Economic,4,hierarchy_group_id,0
group_125,Government Corruption & Transparency,Economic,4,hierarchy_group_id,0
group_126,Legislative Transparency & Administration,Economic,4,hierarchy_group_id,0
group_127,State Accountability & Transparency,Economic,4,hierarchy_group_id,0
group_128,Bilateral Donor Contributions,Economic,4,hierarchy_group_id,0
group_129,Bilateral Donor Contributions,Economic,4,hierarchy_group_id,0
group_13,Reproductive Health & Planning,Health,4,hierarchy_group_id,0
group_130,Official Development Assistance,Economic,4,hierarchy_group_id,0
group_131,Foreign Direct Investment,Economic,4,hierarchy_group_id,0
group_132,Development Aid Flows,Economic,4,hierarchy_group_id,0
group_133,PPP Exchange Rate Analysis,Economic,4,hierarchy_group_id,0
group_134,Currency Exchange Dynamics,Economic,4,hierarchy_group_id,0
group_135,Productivity and Price Competitiveness,Economic,4,hierarchy_group_id,0
group_136,Domestic Consumption & Pricing,Economic,4,hierarchy_group_id,0
group_137,Import Source Geography,Economic,4,hierarchy_group_id,0
group_138,Goods Import Values,Economic,4,hierarchy_group_id,0
group_139,Hair & Beauty Services,Economic,4,hierarchy_group_id,0
group_14,Institutional Stability & Education,Health,4,hierarchy_group_id,0
group_140,Beauty & Hair Services,Economic,4,hierarchy_group_id,0
group_141,Hair Care Services,Economic,4,hierarchy_group_id,0
group_142,Beauty Salon Services,Economic,4,hierarchy_group_id,0
group_143,Personal Care Products,Economic,4,hierarchy_group_id,0
group_144,Hair & Skincare Products,Economic,4,hierarchy_group_id,0
group_145,Hair Care Products,Economic,4,hierarchy_group_id,0
group_146,Personal Care Services,Economic,4,hierarchy_group_id,0
group_147,Hair & Beauty Services,Economic,4,hierarchy_group_id,0
group_148,Financial Asset Composition,Economic,4,hierarchy_group_id,0
group_149,Wealth Distribution Policy,Economic,4,hierarchy_group_id,0
group_15,Life Expectancy Outcomes,Health,4,hierarchy_group_id,0
group_150,Government Economic Control,Economic,4,hierarchy_group_id,0
group_151,Individual Wealth Distribution,Economic,4,hierarchy_group_id,0
group_152,Real Estate Wealth,Economic,4,hierarchy_group_id,0
group_153,Socioeconomic Political Representation,Economic,4,hierarchy_group_id,0
group_154,Political Equality Dimensions,Economic,4,hierarchy_group_id,0
group_155,Social Political Participation,Economic,4,hierarchy_group_id,0
group_156,Gender Political Equality,Economic,4,hierarchy_group_id,0
group_157,Political Equality Measurement,Economic,4,hierarchy_group_id,0
group_158,Political Representation Equality,Economic,4,hierarchy_group_id,0
group_159,Political Power Distribution,Economic,4,hierarchy_group_id,0
group_16,Per Capita Health Spending,Health,4,hierarchy_group_id,0
group_160,Political Equality Measurement,Economic,4,hierarchy_group_id,0
group_161,Political Equality Measures,Economic,4,hierarchy_group_id,0
group_162,Economic Rights Equality,Economic,4,hierarchy_group_id,0
group_163,Adult Female Education Access,Economic,4,hierarchy_group_id,0
group_164,Senior Female Education,Economic,4,hierarchy_group_id,0
group_165,Government Revenue Capacity,Economic,4,hierarchy_group_id,0
group_166,Personal Income Taxation,Economic,4,hierarchy_group_id,0
group_167,Individual Income Distribution,Economic,4,hierarchy_group_id,0
group_168,Average Pre-Tax Earnings,Economic,4,hierarchy_group_id,0
group_169,Tax Income Burden,Economic,4,hierarchy_group_id,0
group_17,Infant Female Population,Health,4,hierarchy_group_id,0
group_170,Goods Tax Burden,Economic,4,hierarchy_group_id,0
group_171,Tax Revenue Sources,Economic,4,hierarchy_group_id,0
group_172,Government Tax Collection,Economic,4,hierarchy_group_id,0
group_173,Average Pretax Income,Economic,4,hierarchy_group_id,0
group_174,Adult Pre-Tax Earnings,Economic,4,hierarchy_group_id,0
group_175,Adult Disposable Income Ratios,Economic,4,hierarchy_group_id,0
group_176,Mixed Income Levels,Economic,4,hierarchy_group_id,0
group_177,Individual Social Income,Economic,4,hierarchy_group_id,0
group_178,Personal Income Levels,Economic,4,hierarchy_group_id,0
group_179,Mixed Compensation Structures,Economic,4,hierarchy_group_id,0
group_18,School Age Female Population,Health,4,hierarchy_group_id,0
group_180,Armed Conflict Leadership Patterns,Security,4,hierarchy_group_id,0
group_181,Electoral Violence Prevention,Security,4,hierarchy_group_id,0
group_182,Civil Society Participation,Governance,4,hierarchy_group_id,0
group_183,Civil Society Engagement,Governance,4,hierarchy_group_id,0
group_184,Civil Society Strength,Governance,4,hierarchy_group_id,0
group_185,Civil Society Engagement,Governance,4,hierarchy_group_id,0
group_186,Civil Society Participation,Governance,4,hierarchy_group_id,0
group_187,Civil Liberties Assessment,Governance,4,hierarchy_group_id,0
group_188,Property Rights & Justice,Governance,4,hierarchy_group_id,0
group_189,Civil Rights Protections,Governance,4,hierarchy_group_id,0
group_19,Total Population Count,Health,4,hierarchy_group_id,0
group_190,Social Group Civil Rights,Governance,4,hierarchy_group_id,0
group_191,Civil Society Freedoms,Governance,4,hierarchy_group_id,0
group_192,Civil Society Movement Freedom,Governance,4,hierarchy_group_id,0
group_193,Civil Society Organization Freedom,Governance,4,hierarchy_group_id,0
group_194,Civil Liberties Protection,Governance,4,hierarchy_group_id,0
group_195,Political Prisoners & Disappearances,Governance,4,hierarchy_group_id,0
group_196,Media Criticism Measurement,Governance,4,hierarchy_group_id,0
group_197,Media Integrity & Independence,Governance,4,hierarchy_group_id,0
group_198,Media Patriotism & State Control,Governance,4,hierarchy_group_id,0
group_199,Media Bias Assessment,Governance,4,hierarchy_group_id,0
group_2,Older Male Population,Health,4,hierarchy_group_id,0
group_20,Total Population Count,Health,4,hierarchy_group_id,0
group_200,Media Political Polarization,Governance,4,hierarchy_group_id,0
group_201,Social Media Freedom,Governance,4,hierarchy_group_id,0
group_202,Legal Protection Measures,Governance,4,hierarchy_group_id,0
group_203,Social Media Regulatory Framework,Governance,4,hierarchy_group_id,0
group_204,Social Media Harassment Monitoring,Governance,4,hierarchy_group_id,0
group_205,Government Social Media Control,Governance,4,hierarchy_group_id,0
group_206,Social Media Non-Compliance,Governance,4,hierarchy_group_id,0
group_207,Government Social Media Oversight,Governance,4,hierarchy_group_id,0
group_208,Political Capacity & Hate,Governance,4,hierarchy_group_id,0
group_209,Social Media Governance Control,Governance,4,hierarchy_group_id,0
group_210,Organizational Political Engagement,Governance,4,hierarchy_group_id,0
group_211,Social Media Campaign Regulation,Governance,4,hierarchy_group_id,0
group_212,Government Social Media Control,Governance,4,hierarchy_group_id,0
group_213,Electoral Process Quality,Governance,4,hierarchy_group_id,0
group_214,Local Election Authority,Governance,4,hierarchy_group_id,0
group_215,Electoral Campaign Standards,Governance,4,hierarchy_group_id,0
group_216,Electoral Response Participation,Governance,4,hierarchy_group_id,0
group_217,Electoral Participation Response,Governance,4,hierarchy_group_id,0
group_218,Peaceful Electoral Processes,Governance,4,hierarchy_group_id,0
group_219,Electoral Legitimacy & Stability,Governance,4,hierarchy_group_id,0
group_22,Geographic Educational Equity,Education,4,hierarchy_group_id,0
group_220,Electoral Misconduct & Violations,Governance,4,hierarchy_group_id,0
group_221,Democratic Governance Quality,Governance,4,hierarchy_group_id,0
group_222,National Party Participation,Governance,4,hierarchy_group_id,0
group_223,Party Cohesion Measurement,Governance,4,hierarchy_group_id,0
group_224,Party Structure Completeness,Governance,4,hierarchy_group_id,0
group_225,Party Ban Measures,Governance,4,hierarchy_group_id,0
group_226,Bantar Party Support,Governance,4,hierarchy_group_id,0
group_227,Political Transition Patterns,Governance,4,hierarchy_group_id,0
group_228,Political Transition Indicators,Governance,4,hierarchy_group_id,0
group_229,Political Surge Performance,Governance,4,hierarchy_group_id,0
group_23,Lower Secondary Education Parity,Education,4,hierarchy_group_id,0
group_230,Judicial Oversight & Compensation,Governance,4,hierarchy_group_id,0
group_231,Judicial Compliance Measures,Governance,4,hierarchy_group_id,0
group_232,Judicial Reform Efforts,Governance,4,hierarchy_group_id,0
group_233,Corruption and Legal Standards,Governance,4,hierarchy_group_id,0
group_234,Deliberative Consultation and Reasoning,Governance,4,hierarchy_group_id,0
group_235,Inclusive Deliberative Processes,Governance,4,hierarchy_group_id,0
group_236,Deliberative Process Inclusivity,Governance,4,hierarchy_group_id,0
group_237,Political Group Importance Assessment,Governance,4,hierarchy_group_id,0
group_238,Regime Subgroup Structure,Governance,4,hierarchy_group_id,0
group_239,Opposition Group Activity,Governance,4,hierarchy_group_id,0
group_24,Educational Access Equity,Education,4,hierarchy_group_id,0
group_240,Regime Support Attitudes,Governance,4,hierarchy_group_id,0
group_241,Regime Support Location,Governance,4,hierarchy_group_id,0
group_242,Legislative Information Disclosure,Governance,4,hierarchy_group_id,0
group_243,Legislative Corruption & Service,Governance,4,hierarchy_group_id,0
group_244,Legislative Oversight Functions,Governance,4,hierarchy_group_id,0
group_245,Constitutional Social Foundations,Governance,4,hierarchy_group_id,0
group_246,Executive Legitimacy & Embezzlement,Governance,4,hierarchy_group_id,0
group_247,Executive Bribery Levels,Governance,4,hierarchy_group_id,0
group_248,Political System Fragmentation,Governance,4,hierarchy_group_id,0
group_249,Government Accountability Violations,Governance,4,hierarchy_group_id,0
group_25,Literacy Parity Across Demographics,Education,4,hierarchy_group_id,0
group_250,Agricultural Land Corruption,Governance,4,hierarchy_group_id,0
group_251,Electoral Transparency & Monitoring,Governance,4,hierarchy_group_id,0
group_252,Democratic Quality & Integrity,Governance,4,hierarchy_group_id,0
group_253,Democratic Equality & Inclusion,Governance,4,hierarchy_group_id,0
group_254,Democratic Regime Quality,Governance,4,hierarchy_group_id,0
group_255,Electoral Process Integrity,Governance,4,hierarchy_group_id,0
group_256,Liberal Democracy Quality,Governance,4,hierarchy_group_id,0
group_257,Political Party Competition,Governance,4,hierarchy_group_id,0
group_258,Local Election Quality,Governance,4,hierarchy_group_id,0
group_259,Civil Society Engagement,Governance,4,hierarchy_group_id,0
group_260,Democratic Deliberation Quality,Governance,4,hierarchy_group_id,0
group_261,Digital Migration Patterns,Development,4,hierarchy_group_id,0
group_262,Non-CO2 Energy Emissions,Development,4,hierarchy_group_id,0
group_264,Electricity Generation Output,Development,4,hierarchy_group_id,0
group_265,Renewable Energy Resources,Development,4,hierarchy_group_id,0
group_267,Trade Flow Dynamics,Development,4,hierarchy_group_id,0
group_268,Transport and Travel Trade,Development,4,hierarchy_group_id,0
group_269,Trade Flow Volume,Development,4,hierarchy_group_id,0
group_27,Female Literacy Attainment,Education,4,hierarchy_group_id,0
group_271,Financial Market Depth,Development,4,hierarchy_group_id,0
group_272,Price Level Changes,Development,4,hierarchy_group_id,0
group_273,Government Spending & Expenditure,Development,4,hierarchy_group_id,0
group_274,Currency Exchange Rates,Development,4,hierarchy_group_id,0
group_275,External Balance Position,Development,4,hierarchy_group_id,0
group_276,Educational Mobility Rates,Development,4,hierarchy_group_id,0
